,date_time,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,TIMESTAMP_START,TIMESTAMP_END,CO2,CO2_SIGMA,H2O,H2O_SIGMA,FC,FC_SSITC_TEST,LE,LE_SSITC_TEST,ET,ET_SSITC_TEST,H,H_SSITC_TEST,G,SG,FETCH_MAX,FETCH_90,FETCH_55,FETCH_40,WD,WS,WS_MAX,USTAR,ZL,TAU,TAU_SSITC_TEST,MO_LENGTH,U,U_SIGMA,V,V_SIGMA,W,W_SIGMA,PA,TA_1_1_1,RH_1_1_1,T_DP_1_1_1,TA_1_1_2,RH_1_1_2,T_DP_1_1_2,VPD,T_SONIC,T_SONIC_SIGMA,PBLH,TS_1_1_1,TS_1_1_2,SWC_1_1_1,SWC_1_1_2,ALB,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,H_pi_flag,LE_pi_flag,G_pi_flag,NETRAD_pi_flag,H_filt_1,LE_filt_1,G_filt_1,NETRAD_filt_1,H.1,LE.1,G.1,NETRAD.1,canopy_height_m,instr_height_m
373,2024-04-18 05:30:00,373,373,373,202404180530.0,202404180600.0,,,,,,,,,,,,7.0,-24.3524,-20.29169,16.29989,168.7573,42.24641,29.41056,269.2946,1.222565,4.734874,0.1092789,-0.09622558,,4.0,-20.01941,1.113584,0.4034224,0.0,0.4973763,0.0,0.1493798,101.2233,8.360033,,,,,,,12.4335,1.180153,1699.612,15.85201,15.95527,55.65522,63.13536,0.0,-47.7289,-1.56087,0.07904518,311.3643,357.4533,bad,bad,bad,good,,,,-47.7289,30.070817142857145,15.817146133333331,-40.286764000000005,-47.7289,0.1,2.0
374,2024-04-18 06:00:00,374,374,374,202404180600.0,202404180630.0,,,,,,,,,,,,2.0,284.6171,289.7552,14.72384,534.8307,64.9158,39.4674,298.5837,1.23271,4.196058,0.1102504,0.1285359,,6.0,14.9871,1.1712,0.4345614,0.0,0.3446435,-3.72529e-09,0.1419501,101.2358,8.582787,,,,,,,12.7292,0.9969561,124.986,15.7595,15.79974,57.9446,65.61727,10.61928,-45.6687,1.085261,0.8041559,311.497,357.4468,bad,bad,bad,good,,,,-45.6687,36.42968428571429,32.22396536666667,-44.941268,-45.6687,0.1,2.0
375,2024-04-18 06:30:00,375,375,375,202404180630.0,202404180700.0,,,,,,,,,,,,3.0,-66.75655,-58.5758,94.29654,259.9809,134.069,101.4712,250.6538,1.184506,5.923072,0.480164,-0.01834455,,3.0,-105.011,0.8933146,0.314128,0.0,0.994093,-9.313226e-10,0.2531487,101.2435,7.970694,,,,,,,13.36686,0.7258538,1463.704,15.55994,15.71109,63.87114,66.66918,10.61743,-33.79584,24.45371,3.595831,301.0237,355.6774,bad,bad,bad,good,,,,-33.79584,42.788551428571424,48.6307846,-49.595772,-33.79584,0.1,2.0
376,2024-04-18 07:00:00,376,376,376,202404180700.0,202404180730.0,,,,,,,,,,,,2.0,-101.8353,-92.98283,21.9875,171.6039,50.3702,36.22556,283.6509,0.7557146,2.157514,0.05104645,-0.2933224,,4.0,-6.567448,0.7243011,0.1504151,0.0,0.2317645,3.72529e-09,0.0792838,101.2606,9.271115,,,,,,,14.19563,0.1602885,1968.651,15.29686,15.47834,63.84346,66.61771,13.92836,26.03392,101.4766,13.67934,299.8311,361.5944,bad,bad,bad,good,,,,26.03392,49.147418571428574,65.03760383333334,-54.250276,26.03392,0.1,2.0
377,2024-04-18 07:30:00,377,377,377,202404180730.0,202404180800.0,,,,,,,,,,,,4.0,-58.90478,-49.1608,10.28935,76.92634,23.41852,16.70355,281.4085,0.6511202,1.325791,0.06475289,-0.5506537,,1.0,-3.49835,0.5826752,0.2137825,0.0,0.279422,3.72529e-09,0.1073076,101.2863,11.49063,,,,,,,14.11708,0.4230123,2030.033,15.11576,15.29297,63.74174,66.55973,10.53164,107.7976,201.5436,20.95187,302.2781,375.0723,bad,bad,good,good,,,-58.90478,107.7976,55.50628571428571,81.44442306666667,-58.90478,107.7976,0.1,2.0
378,2024-04-18 08:00:00,378,378,378,202404180800.0,202404180830.0,,,,,,,,,,,,4.0,-59.65544,-49.32391,2.899312,27.01043,8.067826,5.030223,317.5683,0.4784237,1.353577,0.09547132,-0.3696282,,6.0,-5.211668,0.358443,0.2878629,0.0,0.2973127,-1.862645e-09,0.1300902,101.3061,13.77064,,,,,,,13.3587,0.3583255,1995.767,14.95923,15.1718,63.70184,66.6048,8.600799,194.8184,308.0732,26.29315,304.4457,391.4074,bad,bad,good,good,,,-59.65544,194.8184,61.86515285714285,97.8512423,-59.65544,194.8184,0.1,2.0
379,2024-04-18 08:30:00,379,379,379,202404180830.0,202404180900.0,476.333,8.267346,16.50306,2.397521,-21.81089,6.0,-151.2819,7.0,-0.2205003,7.0,68.22402,4.0,-35.54231,-24.93876,1.009317,10.86681,3.365786,1.713576,16.24432,0.5640776,1.362294,0.09519174,-1.489283,0.01110501,6.0,-1.293494,0.2355608,0.3285745,0.0,0.4636395,0.0,0.1642458,101.318,14.53095,85.97799,14.30742,13.14836,83.02499,14.22284,-1.24782,14.38106,0.5269276,2074.13,14.87721,15.06282,63.6401,66.58084,7.456752,285.494,415.6238,31.09052,307.034,406.0732,good,bad,good,good,68.22402,,-35.54231,285.494,68.22402,114.25806153333332,-35.54231,285.494,0.1,2.0
380,2024-04-18 09:00:00,380,380,380,202404180900.0,202404180930.0,474.834,1.878012,12.94669,0.5837698,0.9850093,1.0,125.1823,1.0,0.1826577,1.0,56.72014,1.0,-30.20897,-19.78305,5.859847,42.17165,13.29324,9.387322,340.1524,0.9629147,3.132402,0.1075507,-1.120626,0.01413843,4.0,-1.719021,0.7529233,0.4632411,0.0,0.56279,-5.820766e-11,0.1842254,101.3195,14.82448,76.63277,10.7492,14.28411,79.15787,10.72107,3.406811,15.45984,0.5310368,2065.62,14.83767,14.99722,63.48853,66.5097,7.528146,369.6676,518.6503,39.05694,309.5888,419.5147,good,bad,good,good,56.72014,,-30.20897,369.6676,56.72014,130.66488076666667,-30.20897,369.6676,0.1,2.0
381,2024-04-18 09:30:00,381,381,381,202404180930.0,202404181000.0,469.4908,1.234431,13.26797,0.7236479,1.422534,3.0,147.0717,3.0,0.2148353,3.0,60.26733,3.0,-34.08294,-24.17027,1.954313,16.14702,5.169625,3.217337,322.0869,0.8100338,2.577091,0.0981406,-1.587055,0.01172523,4.0,-1.213808,0.3592072,0.5580249,0.0,0.6084643,-1.164153e-10,0.1966729,101.3296,16.18442,71.9933,11.11935,15.4403,75.25213,11.08066,4.357108,16.64994,0.644042,2075.724,14.81152,14.93456,63.28977,66.47589,7.070194,464.683,627.211,44.24531,315.1729,433.4555,good,good,good,good,60.26733,147.0717,-34.08294,464.683,60.26733,147.0717,-34.08294,464.683,0.1,2.0
382,2024-04-18 10:00:00,382,382,382,202404181000.0,202404181030.0,465.7547,1.858906,13.78909,0.9575373,0.6583877,3.0,234.3725,3.0,0.3428131,3.0,92.5218,3.0,-19.94152,-10.88792,4.341422,34.86274,10.58402,7.17119,296.0588,1.081165,2.996942,0.1486504,-0.7049178,0.02676808,4.0,-2.732772,0.7761851,0.5712096,0.0,0.6970975,0.0,0.2098261,101.3322,17.11644,70.39136,11.65864,16.81716,71.57414,11.6432,5.467503,18.07995,0.7927205,2045.345,14.79474,14.89834,63.06797,66.42355,6.5663,578.2145,752.556,49.39596,321.5771,446.5226,good,good,good,good,92.5218,234.3725,-19.94152,578.2145,92.5218,234.3725,-19.94152,578.2145,0.1,2.0
383,2024-04-18 10:30:00,383,383,383,202404181030.0,202404181100.0,458.4886,2.27613,13.92475,1.008122,1.876907,1.0,258.1602,1.0,0.3780303,1.0,104.8725,1.0,5.575992,13.18151,9.446301,72.26401,21.77681,15.43949,274.069,1.628953,4.09451,0.1728477,-0.5066392,0.03604472,2.0,-3.802271,1.436853,0.6745858,0.0,0.7771022,1.862645e-09,0.2360406,101.3307,18.00744,67.10154,11.78782,17.98252,67.1189,11.78672,6.80119,19.26279,0.7322591,2023.955,14.84203,14.90708,62.85219,66.39508,6.220986,631.3887,808.1777,50.2535,326.1488,452.6842,good,good,good,good,104.8725,258.1602,5.575992,631.3887,104.8725,258.1602,5.575992,631.3887,0.1,2.0
384,2024-04-18 11:00:00,384,384,384,202404181100.0,202404181130.0,458.806,2.200276,14.60895,1.361002,3.250015,3.0,353.0688,3.0,0.5175439,3.0,129.6025,3.0,-1.767431,3.787356,52.65108,145.1139,74.8357,56.64215,299.0674,2.620381,5.449222,0.2416212,-0.2325154,0.07014462,3.0,-8.284953,2.398284,1.160909,0.0,0.9941314,1.862645e-09,0.2639257,101.3128,18.91809,66.38102,12.47251,19.06033,65.68516,12.48022,7.584238,20.40797,0.8966866,1934.301,14.93206,14.95499,62.48313,66.34914,5.827536,682.9623,857.7089,49.9912,331.2734,456.0288,good,good,good,good,129.6025,353.0688,-1.767431,682.9623,129.6025,353.0688,-1.767431,682.9623,0.1,2.0
385,2024-04-18 11:30:00,385,385,385,202404181130.0,202404181200.0,454.8696,2.993506,14.70277,1.289267,3.311813,3.0,316.9808,3.0,0.4649488,3.0,140.3991,3.0,18.13391,21.15456,56.76174,156.4568,80.68322,61.06762,293.6116,3.502034,7.097354,0.2939104,-0.1366085,0.1035153,3.0,-14.10146,3.244653,0.7716555,0.0,1.299782,3.72529e-09,0.2922477,101.2834,19.43414,64.66318,12.56207,19.73997,63.38674,12.57827,8.45527,21.09928,0.9147372,1817.971,15.05987,15.0284,61.40139,66.45794,5.713438,728.9882,902.7212,51.56588,334.2733,456.4404,good,good,good,good,140.3991,316.9808,18.13391,728.9882,140.3991,316.9808,18.13391,728.9882,0.1,2.0
386,2024-04-18 12:00:00,386,386,386,202404181200.0,202404181230.0,449.421,1.615091,14.53237,1.391048,3.017196,3.0,331.0077,3.0,0.485964,3.0,125.6479,3.0,20.68065,20.89891,47.20672,130.1193,67.0963,50.7844,303.8156,3.717929,7.306144,0.2218229,-0.2904328,0.05875937,7.0,-6.632789,3.606388,0.856377,0.0,0.8944607,0.0,0.2777202,101.2495,20.38194,60.25926,12.37283,20.68072,59.07595,12.38863,10.01444,22.02876,0.9512053,1967.344,15.20045,15.10355,60.97806,66.42728,5.604867,758.7652,936.5326,52.4925,338.7315,464.0064,good,good,good,good,125.6479,331.0077,20.68065,758.7652,125.6479,331.0077,20.68065,758.7652,0.1,2.0
387,2024-04-18 12:30:00,387,387,387,202404181230.0,202404181300.0,445.6878,1.831753,14.64737,1.398512,5.037657,3.0,397.7132,3.0,0.5845796,3.0,160.0271,3.0,24.72697,22.0409,55.3948,152.7036,78.74218,59.59828,306.7251,4.724239,7.557654,0.3239965,-0.117883,0.1247981,6.0,-16.34146,4.568186,0.9247784,0.0,1.183128,9.313226e-10,0.3321313,101.2187,21.53557,56.52823,12.48315,21.89202,55.23466,12.50193,11.79908,23.25629,1.011576,1773.171,15.33034,15.17963,60.61721,66.33775,5.861468,770.3914,951.3275,55.76898,343.6179,468.7849,good,good,good,good,160.0271,397.7132,24.72697,770.3914,160.0271,397.7132,24.72697,770.3914,0.1,2.0
388,2024-04-18 13:00:00,388,388,388,202404181300.0,202404181330.0,439.7202,1.997072,14.96442,1.29569,3.265826,3.0,366.3173,3.0,0.538792,3.0,198.0905,3.0,45.56068,40.03389,54.84918,151.1997,77.96633,59.01107,303.3956,5.190034,9.892629,0.3413605,-0.1205588,0.1381604,4.0,-15.97876,5.008038,1.176354,0.0,1.348085,3.72529e-09,0.354288,101.1944,22.21888,55.35889,12.81101,22.58309,54.10276,12.83015,12.6305,23.9799,1.066416,1780.425,15.50919,15.29849,59.92515,66.12212,6.204352,766.2313,953.763,59.17165,346.9109,475.271,good,good,good,good,198.0905,366.3173,45.56068,766.2313,198.0905,366.3173,45.56068,766.2313,0.1,2.0
389,2024-04-18 13:30:00,389,389,389,202404181330.0,202404181400.0,435.7591,1.691056,14.81267,1.058968,4.896568,1.0,380.9236,1.0,0.5598776,1.0,225.6411,1.0,67.03696,58.78543,54.69154,150.818,77.752,58.84794,311.0112,6.981104,11.08778,0.4168136,-0.07474145,0.2065097,7.0,-25.77391,6.854695,1.157914,0.0,1.314999,1.862645e-09,0.4341577,101.1932,21.38549,57.65515,12.66752,21.84809,56.04341,12.69173,11.57464,23.22739,1.059706,1584.522,15.7675,15.48328,59.72713,65.71172,6.55719,751.4638,940.78,61.6802,343.804,471.4398,good,good,good,good,225.6411,380.9236,67.03696,751.4638,225.6411,380.9236,67.03696,751.4638,0.1,2.0
390,2024-04-18 14:00:00,390,390,390,202404181400.0,202404181430.0,432.6439,1.318502,14.3122,0.8157496,2.310482,1.0,304.7255,1.0,0.4474522,1.0,222.4541,1.0,61.24876,50.43779,53.47591,147.4973,76.02894,57.54331,309.3618,8.126458,12.14759,0.4671331,-0.05141026,0.2602983,8.0,-37.47072,8.011022,1.263615,0.0,1.362246,6.984919e-10,0.5004362,101.1897,20.31739,59.51536,12.15966,20.8521,57.63083,12.18752,10.50467,22.18064,1.003858,1496.385,16.00689,15.65957,59.6244,65.34361,6.960781,723.0197,911.9768,63.47082,340.3606,465.8469,good,good,good,good,222.4541,304.7255,61.24876,723.0197,222.4541,304.7255,61.24876,723.0197,0.1,2.0
391,2024-04-18 14:30:00,391,391,391,202404181430.0,202404181500.0,430.8531,0.891352,13.90544,0.7276007,3.886381,1.0,323.0246,1.0,0.4739403,1.0,292.1314,1.0,67.38326,54.24134,54.21557,149.5353,77.08058,58.33926,306.6276,9.013361,14.08876,0.5110035,-0.05080575,0.3123831,4.0,-37.91656,8.909699,1.21837,0.0,1.359391,0.0,0.5381144,101.1777,19.41364,61.14848,11.72664,20.01689,58.98624,11.75799,9.66407,21.30429,1.02704,1496.169,16.21277,15.81874,59.55754,65.12293,7.185114,685.1706,871.1873,62.58954,336.6615,460.0887,good,good,good,good,292.1314,323.0246,67.38326,685.1706,292.1314,323.0246,67.38326,685.1706,0.1,2.0
392,2024-04-18 15:00:00,392,392,392,202404181500.0,202404181530.0,429.8225,0.8734567,13.63895,0.6057886,2.906657,1.0,249.5112,1.0,0.3659603,1.0,254.6527,1.0,61.56368,46.43468,54.36961,149.9598,77.29964,58.50505,307.3928,8.65891,12.6755,0.4936034,-0.04878947,0.2918168,1.0,-39.4835,8.564951,1.250377,0.0,1.259635,-9.313226e-10,0.517951,101.1687,19.06575,61.31117,11.44147,19.67229,59.13737,11.47293,9.4267,20.93373,0.9704164,1495.411,16.41731,15.95711,59.47106,64.90539,7.349409,629.8098,810.4787,59.56144,336.4869,457.5944,good,good,good,good,254.6527,249.5112,61.56368,629.8098,254.6527,249.5112,61.56368,629.8098,0.1,2.0
393,2024-04-18 15:30:00,393,393,393,202404181530.0,202404181600.0,429.4732,0.8480648,13.33765,0.4827387,3.14202,1.0,199.3946,1.0,0.2923228,1.0,220.9623,1.0,51.05812,34.39145,55.48618,153.0381,78.88748,59.70681,310.3251,8.796533,12.90376,0.5166007,-0.03677043,0.3201413,8.0,-52.38936,8.651073,1.262443,0.0,1.591345,-2.793968e-09,0.5284816,101.1547,18.61257,61.69178,11.11197,19.20709,59.55251,11.14272,9.060866,20.43887,0.8443842,1489.166,16.62856,16.11079,59.21093,64.7181,7.317604,436.4948,586.413,42.95909,338.8686,445.8278,good,good,good,good,220.9623,199.3946,51.05812,436.4948,220.9623,199.3946,51.05812,436.4948,0.1,2.0
394,2024-04-18 16:00:00,394,394,394,202404181600.0,202404181630.0,428.7805,0.7971831,13.04791,0.439064,2.202429,1.0,169.4923,1.0,0.2483895,1.0,190.7955,1.0,59.31089,41.54764,53.30227,147.021,75.78242,57.35668,309.1628,8.502383,13.08989,0.4805036,-0.03942341,0.277397,1.0,-48.86384,8.408327,1.313072,0.0,1.24667,0.0,0.5168569,101.1642,18.19832,61.96046,10.7875,18.81054,59.74382,10.81912,8.79491,20.01411,0.7807009,1490.872,16.80532,16.24354,58.41064,64.61602,7.506071,441.9106,590.3495,44.4495,338.263,442.2523,good,good,good,good,190.7955,169.4923,59.31089,441.9106,190.7955,169.4923,59.31089,441.9106,0.1,2.0
395,2024-04-18 16:30:00,395,395,395,202404181630.0,202404181700.0,428.0396,0.8335379,12.79946,0.4051242,2.684839,1.0,161.3308,1.0,0.2362736,1.0,213.4517,1.0,26.52244,8.095381,55.45533,152.9537,78.8437,59.67362,310.2871,8.50146,13.23919,0.5128968,-0.03598142,0.3168738,4.0,-53.53817,8.375513,1.268188,0.0,1.456809,0.0,0.5250574,101.1782,17.4559,63.70327,10.5025,18.12725,61.20324,10.53716,8.126589,19.30529,0.8317561,1488.611,16.97815,16.37445,57.86205,64.46562,7.721496,424.2155,575.4512,44.44155,331.6045,438.3986,good,good,good,good,213.4517,161.3308,26.52244,424.2155,213.4517,161.3308,26.52244,424.2155,0.1,2.0
396,2024-04-18 17:00:00,396,396,396,202404181700.0,202404181730.0,427.6391,0.7945735,12.44658,0.3383722,2.241979,1.0,131.9967,1.0,0.193202,1.0,175.7945,1.0,39.31676,20.6499,55.68375,153.5846,79.16874,59.91963,312.329,8.498182,12.97843,0.5061016,-0.03083606,0.3092101,4.0,-62.47165,8.371642,1.150296,0.0,1.474607,-1.862645e-09,0.5154456,101.1795,16.89101,64.23151,10.09287,17.53074,61.81715,10.12584,7.697842,18.67418,0.7116006,1484.288,17.12955,16.5034,57.16257,64.42938,7.890822,311.4452,451.0876,35.61803,325.2436,429.2678,good,good,good,good,175.7945,131.9967,39.31676,311.4452,175.7945,131.9967,39.31676,311.4452,0.1,2.0
397,2024-04-18 17:30:00,397,397,397,202404181730.0,202404181800.0,427.5955,1.218604,12.13437,0.2584951,1.578046,1.0,98.58774,1.0,0.1442035,1.0,132.1455,1.0,39.5946,20.99506,52.89166,145.8929,75.19924,56.91524,311.7208,8.594752,12.35312,0.4742659,-0.02816444,0.2721909,1.0,-68.39757,8.528702,1.182466,0.0,1.061021,-1.862645e-09,0.5151026,101.1661,16.17303,65.55712,9.717841,16.82227,63.04415,9.751267,7.118929,17.93447,0.5613037,1481.421,17.25203,16.61803,56.70959,64.33167,8.189829,221.9167,349.7826,28.61777,319.4461,418.6942,good,good,good,good,132.1455,98.58774,39.5946,221.9167,132.1455,98.58774,39.5946,221.9167,0.1,2.0
398,2024-04-18 18:00:00,398,398,398,202404181800.0,202404181830.0,427.1858,1.353524,11.71039,0.216098,0.5365679,1.0,50.5473,1.0,0.07385615,1.0,57.38476,1.0,53.63982,35.33425,47.23588,130.3194,67.15974,50.83033,308.532,8.297552,12.22141,0.4451896,-0.0149034,0.2407739,1.0,-129.2578,8.238041,1.157267,0.0,0.9950267,-4.656613e-10,0.4980942,101.1548,15.09164,67.8373,9.196042,15.70939,65.33886,9.227813,6.220164,16.7789,0.5276328,1451.972,17.35802,16.72652,56.68249,64.25578,7.832658,53.10314,154.5488,12.65695,313.7581,402.5468,good,good,good,good,57.38476,50.5473,53.63982,53.10314,57.38476,50.5473,53.63982,53.10314,0.1,2.0
399,2024-04-18 18:30:00,399,399,399,202404181830.0,202404181900.0,425.9,0.7506743,11.4144,0.131785,1.633709,7.0,32.03114,2.0,0.04676312,2.0,31.1998,2.0,21.51247,3.768677,47.60324,131.3538,67.68614,51.22835,305.7985,8.09557,12.57515,0.4643182,-0.007201358,0.2627108,2.0,-267.5022,8.02479,1.141564,0.0,1.071539,3.72529e-09,0.4835493,101.1521,14.25589,69.80645,8.823226,14.85135,67.30977,8.853842,5.545283,15.89085,0.2377779,1385.08,17.40197,16.78155,56.66813,64.26859,9.087625,11.69757,101.2628,9.424724,312.615,392.7555,good,good,good,good,31.1998,32.03114,21.51247,11.69757,31.1998,32.03114,21.51247,11.69757,0.1,2.0
400,2024-04-18 19:00:00,400,400,400,202404181900.0,202404181930.0,425.7728,0.4835477,11.12968,0.1381835,1.202215,7.0,28.40529,2.0,0.0414416,2.0,28.07282,4.0,28.89477,12.02907,47.37869,130.7235,67.3647,50.98527,303.4964,7.649478,11.82978,0.4044026,-0.0097982,0.1998093,4.0,-196.6054,7.590376,1.177305,0.0,0.9561052,3.72529e-09,0.4566626,101.1589,13.5216,71.41097,8.453703,14.14536,68.72168,8.485756,5.071207,15.15663,0.3351345,1419.385,17.42413,16.81824,56.61107,64.16311,11.88125,-45.48049,35.58699,3.87119,307.7203,384.9165,good,good,bad,good,28.07282,28.40529,,-45.48049,28.07282,28.40529,16.247889999999998,-45.48049,0.1,2.0
401,2024-04-18 19:30:00,401,401,401,202404181930.0,202404182000.0,425.9355,0.5516607,10.79392,0.07217186,1.107869,8.0,7.727326,8.0,0.01126443,8.0,1.009073,8.0,10.98331,-4.621432,47.80122,132.0864,68.00193,51.4641,299.5004,6.62439,10.51654,0.3258622,-0.0009242854,0.1301448,1.0,-2084.182,6.585541,1.057674,0.0,0.7212523,0.0,0.3897628,101.1631,12.61762,73.48588,8.006627,13.28703,70.5021,8.041006,4.521479,14.26505,0.2090142,1000.0,17.43306,16.86387,56.53925,64.12307,13.13919,-75.33505,0.4066957,1.034148,302.8519,377.5594,good,good,good,good,1.009073,7.727326,10.98331,-75.33505,1.009073,7.727326,10.98331,-75.33505,0.1,2.0
402,2024-04-18 20:00:00,402,402,402,202404182000.0,202404182030.0,426.4276,0.6134178,10.64613,0.0336671,0.3986679,7.0,3.992581,3.0,0.005817078,3.0,-2.590735,7.0,,-13.74226,47.3066,130.9092,67.33266,50.95432,304.9548,5.740959,8.866358,0.2954553,0.001986421,0.1072239,4.0,969.7738,5.695073,0.8318816,0.0,0.7324146,1.862645e-09,0.3425912,101.184,12.05702,75.22478,7.809058,12.73632,72.11242,7.843957,4.122773,13.69914,0.1132163,780.8914,,,56.54292,64.08018,0.0,,,,,,good,good,bad,good,-2.590735,3.992581,,,-2.590735,3.992581,0.20805,-63.30459999999999,0.1,2.0
403,2024-04-18 20:30:00,403,403,403,202404182030.0,202404182100.0,425.2782,0.8895458,10.63187,0.03768018,1.238787,2.0,7.067851,1.0,0.01029474,1.0,-1.34846,6.0,-10.56721,-22.87088,46.42408,128.2867,66.04282,49.98143,307.6532,6.293725,9.700152,0.3482092,0.0004789984,0.1491262,1.0,4021.682,6.2483,0.915561,0.0,0.7539549,-2.328306e-10,0.3871051,101.2104,11.74375,76.70773,7.792478,12.44022,73.44734,7.828292,3.849564,13.4008,0.08238664,1000.0,17.32018,16.82685,56.46492,64.06206,0.0,-51.27415,-2.017946,0.8556955,325.0788,373.4792,good,good,good,good,-1.34846,7.067851,-10.56721,-51.27415,-1.34846,7.067851,-10.56721,-51.27415,0.1,2.0
404,2024-04-18 21:00:00,404,404,404,202404182100.0,202404182130.0,424.9504,0.52298,10.61016,0.0524288,0.9985903,1.0,10.04224,1.0,0.01462501,1.0,3.717688,2.0,-3.363126,-13.86444,44.9243,123.9961,63.88146,48.34836,311.79,4.601692,8.160284,0.2719074,-0.004666601,0.09102203,4.0,-412.8014,4.540403,0.9479795,0.0,0.7475236,-9.313226e-10,0.2952013,101.257,11.60459,77.2979,7.769998,12.29061,74.05666,7.805286,3.724336,13.2487,0.08659174,1314.774,17.24776,16.80291,56.4355,64.03597,0.0,-32.93587,-1.360059,0.6081067,343.5333,374.501,good,good,good,good,3.717688,10.04224,-3.363126,-32.93587,3.717688,10.04224,-3.363126,-32.93587,0.1,2.0
405,2024-04-18 21:30:00,405,405,405,202404182130.0,202404182200.0,425.0586,0.5437845,10.61963,0.06727966,1.00051,1.0,11.72302,1.0,0.01707143,1.0,7.719405,1.0,-11.83509,-20.57808,46.64788,128.7126,66.32611,50.19917,308.89,4.326831,6.813082,0.2727107,-0.009022139,0.09160441,1.0,-213.5169,4.254408,0.7278827,0.0,0.7957266,-1.164153e-10,0.2660217,101.2757,11.51822,77.82272,7.785438,12.20584,74.5492,7.820826,3.633142,13.16452,0.08462715,1411.202,17.16741,16.77514,56.37563,63.9948,0.0,-17.84855,-0.6970709,0.4288965,358.9162,375.6388,good,good,good,good,7.719405,11.72302,-11.83509,-17.84855,7.719405,11.72302,-11.83509,-17.84855,0.1,2.0
406,2024-04-18 22:00:00,406,406,406,202404182200.0,202404182230.0,425.5922,0.5512381,10.63537,0.07480802,0.7766631,4.0,11.88148,1.0,0.01730201,1.0,7.047885,1.0,-18.50797,-25.6125,46.82254,129.1884,66.57348,50.38648,309.817,3.84457,7.0612,0.2507176,-0.01069538,0.07743901,1.0,-180.1133,3.78602,0.6885955,0.0,0.6853386,9.313226e-10,0.236639,101.2904,11.50884,77.99698,7.809095,12.19448,74.72491,7.84439,3.605313,13.15453,0.08350873,1427.365,17.08179,16.7403,56.28797,63.98968,0.0,-13.59113,-0.5462584,0.3799756,363.3792,376.0441,good,good,good,good,7.047885,11.88148,-18.50797,-13.59113,7.047885,11.88148,-18.50797,-13.59113,0.1,2.0
407,2024-04-18 22:30:00,407,407,407,202404182230.0,202404182300.0,425.2622,0.4775087,10.63428,0.0717804,0.693595,1.0,12.31866,1.0,0.01793809,1.0,7.311891,1.0,-22.31631,-27.94271,48.04514,132.5598,68.31225,51.70242,305.9911,4.689963,7.561178,0.2605436,-0.009886345,0.08363975,2.0,-194.8525,4.650084,0.6659086,0.0,0.6131127,9.313226e-10,0.2761265,101.2937,11.46974,78.19165,7.807702,12.16315,74.87411,7.8434,3.576676,13.12301,0.08581395,1420.233,16.99043,16.69888,56.21157,63.91838,0.0,-11.05803,-0.4552264,0.2790245,365.4396,375.7633,good,good,good,good,7.311891,12.31866,-22.31631,-11.05803,7.311891,12.31866,-22.31631,-11.05803,0.1,2.0
408,2024-04-18 23:00:00,408,408,408,202404182300.0,202404182330.0,425.0689,0.7290453,10.62084,0.08594022,1.218293,4.0,15.39624,1.0,0.02241743,1.0,9.637927,1.0,-18.69011,-23.00783,45.38394,125.2252,64.52819,48.83848,316.7637,4.791687,7.890217,0.2806388,-0.01037834,0.09707387,2.0,-185.6154,4.707436,0.8029794,0.0,0.8892079,0.0,0.3020393,101.2936,11.36876,78.61709,7.789174,12.06264,75.27675,7.824903,3.49631,13.02095,0.1265157,1424.702,16.89778,16.65098,56.1737,63.85715,0.0,-10.99774,-0.5491858,0.1430814,364.8247,375.1302,good,good,good,good,9.637927,15.39624,-18.69011,-10.99774,9.637927,15.39624,-18.69011,-10.99774,0.1,2.0
409,2024-04-18 23:30:00,409,409,409,202404182330.0,202404190000.0,424.4835,0.4835012,10.50327,0.08379159,0.8139466,4.0,14.51834,1.0,0.02113435,1.0,9.825026,1.0,-24.41918,-27.58716,46.11715,127.2383,65.56936,49.62661,314.771,4.282358,7.897987,0.255365,-0.01394671,0.08047168,2.0,-138.1243,4.215636,0.732249,0.0,0.7674335,-1.862645e-09,0.2655861,101.3241,11.12914,79.02514,7.632068,11.82392,75.65668,7.667828,3.388765,12.77094,0.1099012,1447.682,16.80836,16.60452,56.08711,63.76663,0.0,-10.59991,-0.5315622,0.1729809,364.3971,374.2925,good,good,good,good,9.825026,14.51834,-24.41918,-10.59991,9.825026,14.51834,-24.41918,-10.59991,0.1,2.0
410,2024-04-19 00:00:00,410,410,410,202404190000.0,202404190030.0,424.2571,0.4848364,10.39481,0.0866951,0.6059521,7.0,10.75553,2.0,0.01565496,2.0,7.798985,1.0,-23.95469,-26.10811,46.35453,127.9038,65.90893,49.88343,320.9784,4.474584,7.444306,0.2719076,-0.009121506,0.09127902,1.0,-211.1909,4.409184,0.7016392,0.0,0.7825614,-1.490116e-08,0.2765488,101.3241,10.99779,78.90011,7.481309,11.6991,75.50265,7.517378,3.382099,12.63594,0.1094613,1412.327,16.71442,16.54695,56.01143,63.71931,0.0,-10.48424,-0.5294185,0.1625764,363.723,373.5152,good,good,good,good,7.798985,10.75553,-23.95469,-10.48424,7.798985,10.75553,-23.95469,-10.48424,0.1,2.0
