date_time,WS,USTAR,WD,V_SIGMA,MO_LENGTH,instr_height_m,canopy_height_m,Z0_roughness
2024-05-17 21:00:00,5.263196,0.3638029,301.1331,1.084622,-226.022,2.0,0.1,0.015
2024-05-17 21:30:00,5.34774,0.3759702,307.719,0.8834649,-213.9245,2.0,0.1,0.015
2024-05-17 22:00:00,5.636808,0.3679395,302.1481,0.8217127,-207.9266,2.0,0.1,0.015
2024-05-17 22:30:00,4.893156,0.3473216,303.592,0.8062026,-191.2623,2.0,0.1,0.015
2024-05-17 23:00:00,4.213887,0.2875998,303.7913,0.7542574,-135.8527,2.0,0.1,0.015
2024-05-17 23:30:00,4.005787,0.2902314,315.8588,0.6813694,-129.623,2.0,0.1,0.015
2024-05-18 00:00:00,3.594566,0.2879555,308.1583,0.9366591,-150.5127,2.0,0.1045,0.015675
2024-05-18 00:30:00,3.128509,0.2335528,318.7272,0.6321518,-74.87015,2.0,0.1045,0.015675
2024-05-18 01:00:00,2.987957,0.2239307,314.2789,0.5415687,-78.71336,2.0,0.1045,0.015675
2024-05-18 01:30:00,2.540827,0.2075436,322.4994,0.5590917,-68.94556,2.0,0.1045,0.015675
2024-05-18 02:00:00,2.503449,0.1724966,302.7793,0.433985,-40.17891,2.0,0.1045,0.015675
2024-05-18 02:30:00,1.965464,0.1657404,306.3816,0.5604126,-36.00328,2.0,0.1045,0.015675
2024-05-18 03:00:00,1.988497,0.1629869,310.3253,0.4324453,-37.47322,2.0,0.1045,0.015675
2024-05-18 03:30:00,1.626404,0.1051965,331.3246,0.3693291,-13.19976,2.0,0.1045,0.015675
2024-05-18 04:00:00,0.5793877,0.09056897,358.2798,0.1886453,-15.20707,2.0,0.1045,0.015675
2024-05-18 04:30:00,0.9760443,0.0791866,217.5562,0.354015,-15.37397,2.0,0.1045,0.015675
2024-05-18 05:00:00,0.8007371,0.07128675,225.3077,0.3651762,-10.69841,2.0,0.1045,0.015675
2024-05-18 05:30:00,0.9577476,0.06243516,225.0607,0.2324289,-9.108413,2.0,0.1045,0.015675
2024-05-18 06:00:00,1.029668,0.07110002,169.2147,0.3602082,-10.96894,2.0,0.1045,0.015675
2024-05-18 06:30:00,1.574357,0.1489429,126.2515,0.3697136,-83.50312,2.0,0.1045,0.015675
2024-05-18 07:00:00,2.336128,0.1755051,110.9106,0.3827473,-52.82724,2.0,0.1045,0.015675
2024-05-18 07:30:00,2.204127,0.2230672,106.4437,0.6006006,-80.42335,2.0,0.1045,0.015675
2024-05-18 08:00:00,2.399928,0.20494,116.9997,0.520426,-67.59942,2.0,0.1045,0.015675
2024-05-18 08:30:00,2.873559,0.2939207,119.5009,0.815973,-159.3518,2.0,0.1045,0.015675
2024-05-18 09:00:00,3.771393,0.3130181,118.6501,0.7131434,-114.6717,2.0,0.1045,0.015675
2024-05-18 09:30:00,3.980328,0.2922536,117.0152,0.734368,-67.21147,2.0,0.1045,0.015675
2024-05-18 10:00:00,3.422614,0.306618,116.4061,0.7482882,-45.88642,2.0,0.1045,0.015675
2024-05-18 10:30:00,2.727938,0.2994545,117.3851,1.123249,-43.58853,2.0,0.1045,0.015675
2024-05-18 11:00:00,2.487916,0.2269814,107.8991,0.8256011,-14.85601,2.0,0.1045,0.015675
2024-05-18 11:30:00,1.409497,0.2193602,99.1449,0.6917011,-8.889562,2.0,0.1045,0.015675
2024-05-18 12:00:00,1.39666,0.1900438,206.3734,0.9914443,-2.892503,2.0,0.1045,0.015675
2024-05-18 12:30:00,2.906474,0.2618357,280.7932,1.436444,-5.474954,2.0,0.1045,0.015675
2024-05-18 13:00:00,4.90807,0.3843633,295.0781,1.291449,-13.23786,2.0,0.1045,0.015675
2024-05-18 13:30:00,5.636639,0.4131344,302.2152,1.293757,-17.32827,2.0,0.1045,0.015675
2024-05-18 14:00:00,5.198453,0.4309555,295.5532,1.517442,-20.24257,2.0,0.1045,0.015675
2024-05-18 14:30:00,5.448001,0.4006501,290.0533,1.128022,-15.54867,2.0,0.1045,0.015675
2024-05-18 15:00:00,6.678287,0.4773151,297.0524,1.281069,-28.32138,2.0,0.1045,0.015675
2024-05-18 15:30:00,7.768582,0.5824942,305.7339,1.456942,-43.76008,2.0,0.1045,0.015675
2024-05-18 16:00:00,8.09837,0.5932325,307.6317,1.437455,-49.78917,2.0,0.1045,0.015675
2024-05-18 16:30:00,8.375164,0.6140346,305.7107,1.547186,-59.20265,2.0,0.1045,0.015675
2024-05-18 17:00:00,8.235795,0.6296143,310.9512,1.466397,-72.8735,2.0,0.1045,0.015675
2024-05-18 17:30:00,7.648612,0.5420238,313.0163,1.190225,-64.92808,2.0,0.1045,0.015675
2024-05-18 18:00:00,7.253618,0.5297559,314.0833,1.181477,-77.44377,2.0,0.1045,0.015675
2024-05-18 18:30:00,7.159088,0.5026968,310.954,1.131097,-94.96141,2.0,0.1045,0.015675
2024-05-18 19:00:00,6.917498,0.4651428,310.6147,1.030122,-127.8915,2.0,0.1045,0.015675
2024-05-18 19:30:00,6.565998,0.4648551,312.5,0.9756899,-193.6061,2.0,0.1045,0.015675
2024-05-18 20:00:00,6.149446,0.4442349,315.3502,0.8963803,-191.9782,2.0,0.1045,0.015675
2024-05-18 20:30:00,5.213379,0.3831379,316.9479,0.7779688,-162.9625,2.0,0.1045,0.015675
2024-05-18 21:00:00,4.964972,0.3436994,318.829,0.760261,-138.3057,2.0,0.1045,0.015675
2024-05-18 21:30:00,5.014173,0.3344847,318.8489,0.7099194,-142.0581,2.0,0.1045,0.015675
2024-05-18 22:00:00,4.326788,0.3211527,320.0321,0.7122408,-147.1334,2.0,0.1045,0.015675
2024-05-18 22:30:00,4.120003,0.3136874,317.7269,0.6777597,-136.3028,2.0,0.1045,0.015675
2024-05-18 23:00:00,3.710364,0.2892913,322.8144,0.6696011,-123.9379,2.0,0.1045,0.015675
2024-05-18 23:30:00,3.756042,0.2947368,316.7806,0.6026049,-133.9506,2.0,0.1045,0.015675
2024-05-19 00:00:00,3.848818,0.3005395,321.655,0.6680763,-138.474,2.0,0.109,0.01635
2024-05-19 00:30:00,3.740013,0.272505,313.9541,0.6143461,-134.0215,2.0,0.109,0.01635
2024-05-19 01:00:00,3.143477,0.2541082,318.3614,0.6199314,-106.3646,2.0,0.109,0.01635
2024-05-19 01:30:00,2.877501,0.2240926,319.2221,0.5426453,-95.95623,2.0,0.109,0.01635
2024-05-19 02:00:00,2.747089,0.1952773,299.9897,0.7449262,-210.1987,2.0,0.109,0.01635
2024-05-19 02:30:00,3.024623,0.1871376,296.5908,0.446504,-55.55928,2.0,0.109,0.01635
2024-05-19 03:00:00,3.140639,0.2234185,304.3557,0.5006017,-95.77563,2.0,0.109,0.01635
2024-05-19 03:30:00,2.987651,0.2014288,293.4366,0.5027028,-87.63661,2.0,0.109,0.01635
2024-05-19 04:00:00,2.878422,0.1981781,296.187,0.5860126,-76.9557,2.0,0.109,0.01635
2024-05-19 04:30:00,2.866413,0.1978824,304.9129,0.45255,-81.91173,2.0,0.109,0.01635
2024-05-19 05:00:00,2.879374,0.1921157,297.0238,0.4583913,-87.7529,2.0,0.109,0.01635
2024-05-19 05:30:00,2.81295,0.1782841,299.2999,0.3811453,-69.64285,2.0,0.109,0.01635
2024-05-19 06:00:00,2.513749,0.1919062,301.7383,0.4638532,-81.40622,2.0,0.109,0.01635
2024-05-19 06:30:00,2.983578,0.2092966,307.7468,0.4472978,-66.67722,2.0,0.109,0.01635
2024-05-19 07:00:00,3.039848,0.2417791,303.8341,0.5840506,-58.98514,2.0,0.109,0.01635
2024-05-19 07:30:00,3.589517,0.2685933,320.7204,0.5460586,-55.50621,2.0,0.109,0.01635
2024-05-19 08:00:00,4.001429,0.3085563,322.984,0.640106,-51.81519,2.0,0.109,0.01635
2024-05-19 08:30:00,3.189537,0.2607338,315.9533,0.7239584,-26.46916,2.0,0.109,0.01635
2024-05-19 09:00:00,3.181479,0.2416356,314.7679,0.7996858,-21.95947,2.0,0.109,0.01635
2024-05-19 09:30:00,2.679647,0.2717159,316.6299,0.9770946,-18.85085,2.0,0.109,0.01635
2024-05-19 10:00:00,2.010179,0.245011,296.7659,1.093672,-9.60159,2.0,0.109,0.01635
2024-05-19 10:30:00,2.610514,0.2388855,271.715,1.005607,-5.081486,2.0,0.109,0.01635
2024-05-19 11:00:00,3.310864,0.2855462,281.1003,1.216247,-6.60213,2.0,0.109,0.01635
2024-05-19 11:30:00,3.863586,0.2441987,256.2806,1.396916,-4.560351,2.0,0.109,0.01635
2024-05-19 12:00:00,3.252078,0.2579702,263.917,1.455004,-5.170578,2.0,0.109,0.01635
2024-05-19 12:30:00,4.456221,0.4229002,303.7224,1.510552,-18.98134,2.0,0.109,0.01635
2024-05-19 13:00:00,5.632722,0.479932,302.0643,1.658036,-21.60917,2.0,0.109,0.01635
2024-05-19 13:30:00,6.613878,0.468028,300.4543,1.306502,-22.53377,2.0,0.109,0.01635
2024-05-19 14:00:00,7.302212,0.5509917,302.3783,1.54309,-36.03944,2.0,0.109,0.01635
2024-05-19 14:30:00,7.566675,0.5550597,297.2532,1.392193,-35.18253,2.0,0.109,0.01635
2024-05-19 15:00:00,7.847008,0.5611389,301.3924,1.449135,-41.2758,2.0,0.109,0.01635
2024-05-19 15:30:00,8.291253,0.6130394,304.8818,1.419762,-53.67473,2.0,0.109,0.01635
2024-05-19 16:00:00,8.803763,0.6521382,305.5172,1.621368,-63.64574,2.0,0.109,0.01635
2024-05-19 16:30:00,8.600901,0.6053223,303.5233,1.417219,-63.73035,2.0,0.109,0.01635
2024-05-19 17:00:00,8.626243,0.6240496,303.5539,1.467927,-75.93617,2.0,0.109,0.01635
2024-05-19 17:30:00,7.809579,0.5679113,304.9099,1.361522,-83.93301,2.0,0.109,0.01635
2024-05-19 18:00:00,7.905311,0.5575299,304.8664,1.289025,-94.67598,2.0,0.109,0.01635
2024-05-19 18:30:00,7.274598,0.5290483,309.9999,1.162135,-127.599,2.0,0.109,0.01635
2024-05-19 19:00:00,6.11049,0.4620781,311.4814,1.101132,-214.2238,2.0,0.109,0.01635
2024-05-19 19:30:00,6.524511,0.4531626,305.3673,0.915707,-384.3813,2.0,0.109,0.01635
2024-05-19 20:00:00,5.74306,0.4161217,305.1037,0.8627452,4073.926,2.0,0.109,0.01635
2024-05-19 20:30:00,5.22557,0.3592944,301.8561,0.7677532,429.0531,2.0,0.109,0.01635
2024-05-19 21:00:00,5.349492,0.3718076,297.7468,0.7718272,400.8641,2.0,0.109,0.01635
2024-05-19 21:30:00,5.709538,0.3712732,293.6434,0.7568123,437.2895,2.0,0.109,0.01635
2024-05-19 22:00:00,6.111124,0.4239582,292.5679,0.8625952,566.6279,2.0,0.109,0.01635
2024-05-19 22:30:00,5.959683,0.3828457,296.9243,0.8664884,333.9878,2.0,0.109,0.01635
2024-05-19 23:00:00,5.555097,0.3903734,299.5519,0.8051509,271.0513,2.0,0.109,0.01635
2024-05-19 23:30:00,5.199323,0.3828046,299.3662,0.7764631,212.4137,2.0,0.109,0.01635
2024-05-20 00:00:00,4.620549,0.3160479,295.8578,0.7022209,129.3026,2.0,0.1135,0.017025
2024-05-20 00:30:00,4.161194,0.2883517,289.6017,0.5872787,111.1658,2.0,0.1135,0.017025
2024-05-20 01:00:00,3.592018,0.2516906,288.0432,0.5036232,80.23206,2.0,0.1135,0.017025
2024-05-20 01:30:00,3.355309,0.2117496,284.7874,0.4620384,72.13272,2.0,0.1135,0.017025
2024-05-20 02:00:00,2.90842,0.2169263,256.7438,0.5427589,94.10945,2.0,0.1135,0.017025
2024-05-20 02:30:00,3.691458,0.3004763,297.7298,0.9487487,75.86066,2.0,0.1135,0.017025
2024-05-20 03:00:00,3.041678,0.248527,293.8844,0.7284436,44.19624,2.0,0.1135,0.017025
2024-05-20 03:30:00,1.823004,0.1035341,254.1943,0.5002949,10.39591,2.0,0.1135,0.017025
2024-05-20 04:00:00,1.916424,0.149495,242.2657,0.3410904,50.87692,2.0,0.1135,0.017025
2024-05-20 04:30:00,1.865709,0.1602313,240.5999,0.4339128,113.7395,2.0,0.1135,0.017025
2024-05-20 05:00:00,1.642945,0.1397775,242.206,0.4443574,87.58026,2.0,0.1135,0.017025
2024-05-20 05:30:00,1.446807,0.2337919,277.7495,0.9486645,104.1879,2.0,0.1135,0.017025
2024-05-20 06:00:00,2.953151,0.2601399,311.8461,0.8167028,-1703.43,2.0,0.1135,0.017025
2024-05-20 06:30:00,1.847432,0.2133048,309.2726,0.6469148,-147.4897,2.0,0.1135,0.017025
2024-05-20 07:00:00,1.773082,0.1045793,276.4362,0.4870901,-5.65209,2.0,0.1135,0.017025
2024-05-20 07:30:00,1.543823,0.1251364,266.792,0.4290826,-5.298375,2.0,0.1135,0.017025
2024-05-20 08:00:00,1.731146,0.1418186,270.5095,0.7057622,-4.447894,2.0,0.1135,0.017025
2024-05-20 08:30:00,2.379154,0.2176452,275.5985,0.9292366,-12.223,2.0,0.1135,0.017025
2024-05-20 09:00:00,2.145726,0.1658552,283.4204,0.8424699,-3.217899,2.0,0.1135,0.017025
2024-05-20 09:30:00,1.734747,0.2061868,289.3811,1.223234,-4.732288,2.0,0.1135,0.017025
2024-05-20 10:00:00,1.275936,0.1828806,272.302,0.9247082,-2.984378,2.0,0.1135,0.017025
2024-05-20 10:30:00,1.557075,0.1611388,269.2876,0.9802597,-1.475663,2.0,0.1135,0.017025
2024-05-20 11:00:00,1.211427,0.081128,57.7536,0.8013029,-0.2013656,2.0,0.1135,0.017025
2024-05-20 11:30:00,1.28416,0.1957894,159.9818,0.7473674,-3.08159,2.0,0.1135,0.017025
2024-05-20 12:00:00,1.262099,0.1736175,240.014,1.029094,-2.03722,2.0,0.1135,0.017025
2024-05-20 12:30:00,2.153978,0.2538364,298.3174,1.019064,-4.5073,2.0,0.1135,0.017025
2024-05-20 13:00:00,3.102304,0.3470167,310.1398,1.213989,-10.47554,2.0,0.1135,0.017025
2024-05-20 13:30:00,5.39449,0.4496792,309.5251,1.357452,-19.01168,2.0,0.1135,0.017025
2024-05-20 14:00:00,6.936741,0.550042,304.18,1.399729,-31.58967,2.0,0.1135,0.017025
2024-05-20 14:30:00,7.480935,0.6350108,309.1644,1.611182,-51.09657,2.0,0.1135,0.017025
2024-05-20 15:00:00,8.412156,0.6635968,309.4238,1.432777,-57.92877,2.0,0.1135,0.017025
2024-05-20 15:30:00,8.701089,0.6811267,316.1861,1.659992,-69.3755,2.0,0.1135,0.017025
2024-05-20 16:00:00,8.358732,0.6354681,315.9385,1.514189,-68.24031,2.0,0.1135,0.017025
2024-05-20 16:30:00,7.783708,0.6187458,314.8044,1.462892,-71.1313,2.0,0.1135,0.017025
2024-05-20 17:00:00,7.40555,0.5846129,312.2209,1.366913,-77.08894,2.0,0.1135,0.017025
2024-05-20 17:30:00,8.46632,0.5896316,298.6055,1.248865,-94.97669,2.0,0.1135,0.017025
2024-05-20 18:00:00,9.278058,0.6511607,303.1518,1.324092,-134.9294,2.0,0.1135,0.017025
2024-05-20 18:30:00,8.793778,0.6401355,304.3283,1.268463,-176.9346,2.0,0.1135,0.017025
2024-05-20 19:00:00,7.754353,0.5375931,299.8105,1.067359,-252.6205,2.0,0.1135,0.017025
2024-05-20 19:30:00,7.467906,0.5268043,300.6135,0.993819,-439.4357,2.0,0.1135,0.017025
2024-05-20 20:00:00,7.507566,0.5279668,301.5724,1.034409,-6167.447,2.0,0.1135,0.017025
2024-05-20 20:30:00,6.292113,0.4418988,300.4287,0.8698138,31540.24,2.0,0.1135,0.017025
2024-05-20 21:00:00,6.028625,0.4097498,290.4988,0.9403924,1046.845,2.0,0.1135,0.017025
2024-05-20 21:30:00,5.570982,0.3859823,284.335,0.8598332,420.3646,2.0,0.1135,0.017025
2024-05-20 22:00:00,4.707709,0.2996856,277.7867,0.7625133,296.1877,2.0,0.1135,0.017025
2024-05-20 22:30:00,2.814803,0.2220307,281.4875,0.483932,62.23158,2.0,0.1135,0.017025
2024-05-20 23:00:00,2.053234,0.1337909,271.6096,0.389207,20.99226,2.0,0.1135,0.017025
2024-05-20 23:30:00,2.339596,0.1514034,275.9837,0.3516708,24.64595,2.0,0.1135,0.017025
2024-05-21 00:00:00,2.277882,0.1492589,273.8972,0.4034795,26.75706,2.0,0.118,0.0177
2024-05-21 00:30:00,1.830315,0.1381654,248.0014,0.3396225,21.57915,2.0,0.118,0.0177
2024-05-21 01:00:00,1.155292,0.07950706,256.2104,0.4475618,45.34329,2.0,0.118,0.0177
2024-05-21 01:30:00,0.8937115,0.08549363,304.368,0.2937387,-12.14793,2.0,0.118,0.0177
2024-05-21 02:00:00,0.8198069,0.0740009,302.6564,0.2920078,123.8581,2.0,0.118,0.0177
2024-05-21 02:30:00,1.422251,0.1030614,311.2454,0.4078016,98.59271,2.0,0.118,0.0177
2024-05-21 03:00:00,1.371049,0.113348,302.4661,0.4171872,33.3638,2.0,0.118,0.0177
2024-05-21 03:30:00,0.9422303,0.07743435,289.412,0.4924221,16.3899,2.0,0.118,0.0177
2024-05-21 04:00:00,0.8314835,0.08127318,60.15424,0.2278696,-8.790572,2.0,0.118,0.0177
2024-05-21 04:30:00,0.6255596,0.0757059,204.5619,0.4262456,-14.8513,2.0,0.118,0.0177
2024-05-21 05:00:00,0.8766802,0.05884002,163.2845,0.5225912,-4.709873,2.0,0.118,0.0177
2024-05-21 05:30:00,1.249873,0.1388491,137.2271,0.6112118,-36.83086,2.0,0.118,0.0177
2024-05-21 06:00:00,1.972437,0.1995957,125.0455,0.7159094,-90.84762,2.0,0.118,0.0177
2024-05-21 06:30:00,1.919526,0.1810176,132.6814,0.6531541,-52.19344,2.0,0.118,0.0177
2024-05-21 07:00:00,1.997163,0.198317,123.005,0.6854897,-38.19972,2.0,0.118,0.0177
2024-05-21 07:30:00,1.819106,0.1889953,119.0771,0.7284934,-20.52481,2.0,0.118,0.0177
2024-05-21 08:00:00,1.757864,0.1995758,102.448,0.5064064,-17.54996,2.0,0.118,0.0177
2024-05-21 08:30:00,1.144971,0.2026735,135.1995,0.6173717,-15.46385,2.0,0.118,0.0177
2024-05-21 09:00:00,1.197172,0.1632217,104.0515,0.710709,-4.43958,2.0,0.118,0.0177
2024-05-21 09:30:00,1.22531,0.1293336,280.2081,0.7305587,-1.218652,2.0,0.118,0.0177
2024-05-21 10:00:00,1.618978,0.1615208,296.2274,0.6945762,-1.826309,2.0,0.118,0.0177
2024-05-21 10:30:00,1.971063,0.2314742,285.7739,0.8146378,-4.797008,2.0,0.118,0.0177
2024-05-21 11:00:00,2.53728,0.2607871,298.4967,0.8978731,-6.223687,2.0,0.118,0.0177
2024-05-21 11:30:00,3.730275,0.318838,297.3174,1.027805,-10.54829,2.0,0.118,0.0177
2024-05-21 12:00:00,4.520331,0.3528378,298.4523,1.008504,-13.29462,2.0,0.118,0.0177
2024-05-21 12:30:00,5.186082,0.3904596,299.8284,1.24617,-18.74445,2.0,0.118,0.0177
2024-05-21 13:00:00,5.887525,0.4826764,301.8492,1.463521,-32.19739,2.0,0.118,0.0177
2024-05-21 13:30:00,6.49795,0.4924905,307.3682,1.194688,-32.08795,2.0,0.118,0.0177
2024-05-21 14:00:00,7.203058,0.5198897,300.2371,1.241634,-39.51348,2.0,0.118,0.0177
2024-05-21 14:30:00,7.547942,0.5475549,298.803,1.486437,-47.76314,2.0,0.118,0.0177
2024-05-21 15:00:00,7.451039,0.5473181,302.3206,1.365311,-52.61301,2.0,0.118,0.0177
2024-05-21 15:30:00,7.833022,0.5281187,294.8677,1.229625,-50.22686,2.0,0.118,0.0177
2024-05-21 16:00:00,7.241241,0.5036505,292.2766,1.397384,-52.64529,2.0,0.118,0.0177
2024-05-21 16:30:00,7.266551,0.5124823,296.2773,1.338111,-59.63933,2.0,0.118,0.0177
2024-05-21 17:00:00,8.139314,0.5820543,294.2455,1.352725,-83.85957,2.0,0.118,0.0177
2024-05-21 17:30:00,7.97425,0.57334,296.2269,1.308721,-99.31269,2.0,0.118,0.0177
2024-05-21 18:00:00,7.262023,0.4998872,286.861,1.128071,-94.29846,2.0,0.118,0.0177
2024-05-21 18:30:00,7.469811,0.4992644,290.7605,1.101572,-135.8038,2.0,0.118,0.0177
2024-05-21 19:00:00,7.168648,0.4952678,291.0855,1.028221,-237.0833,2.0,0.118,0.0177
2024-05-21 19:30:00,6.201034,0.4165551,286.051,0.9663153,-22435.47,2.0,0.118,0.0177
2024-05-21 20:00:00,5.634024,0.378729,283.1526,0.7878106,-1144.504,2.0,0.118,0.0177
2024-05-21 20:30:00,4.98449,0.3411795,280.745,0.733039,977.5188,2.0,0.118,0.0177
2024-05-21 21:00:00,4.758763,0.3261793,283.8284,0.6665271,435.027,2.0,0.118,0.0177
2024-05-21 21:30:00,4.545631,0.3021567,279.0914,0.6355873,340.821,2.0,0.118,0.0177
2024-05-21 22:00:00,3.152324,0.2018251,283.4159,0.4751534,90.2658,2.0,0.118,0.0177
2024-05-21 22:30:00,2.370698,0.1470912,288.2891,0.2946351,46.74084,2.0,0.118,0.0177
2024-05-21 23:00:00,2.050101,0.1321661,282.4283,0.3041847,20.37779,2.0,0.118,0.0177
2024-05-21 23:30:00,1.091037,0.06679518,295.5789,0.2644214,54.6491,2.0,0.118,0.0177
2024-05-22 00:00:00,0.3086746,0.0690787,93.05109,0.2716561,5.822511,2.0,0.1225,0.018375
2024-05-22 00:30:00,0.7588594,0.03740657,51.94891,0.2926628,6.166046,2.0,0.1225,0.018375
2024-05-22 01:00:00,0.7227878,0.03950147,38.07898,0.2114962,20.48942,2.0,0.1225,0.018375
2024-05-22 01:30:00,0.444473,0.0726014,323.8477,0.361658,20.83654,2.0,0.1225,0.018375
2024-05-22 02:00:00,1.447379,0.1380446,283.362,0.425282,30.40971,2.0,0.1225,0.018375
2024-05-22 02:30:00,1.909534,0.148188,284.8542,0.4178984,-139.8777,2.0,0.1225,0.018375
2024-05-22 03:00:00,2.480265,0.1801836,278.9241,0.528637,-86.77745,2.0,0.1225,0.018375
2024-05-22 03:30:00,2.6653,0.1854455,276.8221,0.5267397,-68.31749,2.0,0.1225,0.018375
2024-05-22 04:00:00,2.96524,0.1881575,276.7424,0.5424693,-60.0041,2.0,0.1225,0.018375
2024-05-22 04:30:00,3.012187,0.2106109,268.4416,0.5394768,-81.03929,2.0,0.1225,0.018375
2024-05-22 05:00:00,3.006368,0.2061213,276.4698,0.5817474,-79.83292,2.0,0.1225,0.018375
2024-05-22 05:30:00,2.563352,0.1886124,269.3822,0.4654962,-67.47002,2.0,0.1225,0.018375
2024-05-22 06:00:00,2.53269,0.1736189,269.7146,0.5044507,-43.28952,2.0,0.1225,0.018375
2024-05-22 06:30:00,2.3058,0.1556757,264.0068,0.6653149,-27.72657,2.0,0.1225,0.018375
2024-05-22 07:00:00,1.858451,0.153078,247.8186,0.4911824,-17.72346,2.0,0.1225,0.018375
2024-05-22 07:30:00,2.140198,0.1782853,278.1675,0.7238694,-18.33011,2.0,0.1225,0.018375
2024-05-22 08:00:00,2.345072,0.2211006,291.9084,0.9117254,-27.49943,2.0,0.1225,0.018375
2024-05-22 08:30:00,2.655646,0.1934228,266.7433,0.9886133,-11.86856,2.0,0.1225,0.018375
2024-05-22 09:00:00,2.199729,0.2154829,302.2161,0.79034,-11.3702,2.0,0.1225,0.018375
2024-05-22 09:30:00,2.312046,0.1641429,264.7484,0.9960244,-2.392754,2.0,0.1225,0.018375
2024-05-22 10:00:00,3.105537,0.2026216,274.7747,1.074538,-3.32617,2.0,0.1225,0.018375
2024-05-22 10:30:00,3.894842,0.2807779,290.7051,0.9607023,-8.556512,2.0,0.1225,0.018375
2024-05-22 11:00:00,4.057131,0.3219219,288.0232,1.203553,-12.97187,2.0,0.1225,0.018375
2024-05-22 11:30:00,5.004541,0.4011312,299.9689,1.205757,-19.38596,2.0,0.1225,0.018375
2024-05-22 12:00:00,5.223866,0.4384854,303.1412,1.197407,-22.07022,2.0,0.1225,0.018375
2024-05-22 12:30:00,5.992804,0.4710764,300.2163,1.322334,-25.84867,2.0,0.1225,0.018375
2024-05-22 13:00:00,6.588227,0.5078668,299.3669,1.268645,-29.91461,2.0,0.1225,0.018375
2024-05-22 13:30:00,6.852802,0.505299,300.7036,1.344016,-29.98177,2.0,0.1225,0.018375
2024-05-22 14:00:00,7.2052,0.5412065,305.5516,1.505793,-40.28728,2.0,0.1225,0.018375
2024-05-22 14:30:00,7.682586,0.5794754,309.1095,1.405406,-47.88166,2.0,0.1225,0.018375
2024-05-22 15:00:00,8.282522,0.6099927,304.5803,1.362873,-57.36094,2.0,0.1225,0.018375
2024-05-22 15:30:00,8.172802,0.6002913,303.0908,1.499919,-61.62216,2.0,0.1225,0.018375
2024-05-22 16:00:00,8.440102,0.6697746,306.5356,1.457624,-88.57582,2.0,0.1225,0.018375
2024-05-22 16:30:00,8.496221,0.6382089,301.5227,1.452565,-89.23201,2.0,0.1225,0.018375
2024-05-22 17:00:00,8.287557,0.6118792,304.7902,1.401868,-94.37181,2.0,0.1225,0.018375
2024-05-22 17:30:00,8.100405,0.6069944,307.6064,1.346776,-116.6791,2.0,0.1225,0.018375
2024-05-22 18:00:00,7.873034,0.6030626,303.1567,1.290815,-141.7747,2.0,0.1225,0.018375
2024-05-22 18:30:00,7.37738,0.6024573,306.781,1.221649,-211.4511,2.0,0.1225,0.018375
2024-05-22 19:00:00,6.647892,0.5340567,310.7707,1.166406,-291.5115,2.0,0.1225,0.018375
2024-05-22 19:30:00,6.971191,0.5210623,307.3588,1.069583,-692.4747,2.0,0.1225,0.018375
2024-05-22 20:00:00,7.151106,0.5419752,306.245,1.093211,23832.39,2.0,0.1225,0.018375
2024-05-22 20:30:00,6.930362,0.5068631,305.6759,1.037612,1001.56,2.0,0.1225,0.018375
2024-05-22 21:00:00,6.39586,0.4561898,308.6573,0.9285459,717.9964,2.0,0.1225,0.018375
2024-05-22 21:30:00,6.247044,0.433331,304.1631,0.9213597,377.7552,2.0,0.1225,0.018375
2024-05-22 22:00:00,6.015296,0.4222116,296.3223,0.923438,333.3753,2.0,0.1225,0.018375
2024-05-22 22:30:00,6.039408,0.4130632,290.2822,0.802357,419.6178,2.0,0.1225,0.018375
2024-05-22 23:00:00,4.886867,0.3747302,283.3569,0.8280522,212.3186,2.0,0.1225,0.018375
2024-05-22 23:30:00,4.403054,0.3375988,277.7623,0.8584367,173.9567,2.0,0.1225,0.018375
2024-05-23 00:00:00,5.035117,0.3434437,288.1968,0.7114963,162.2217,2.0,0.127,0.01905
2024-05-23 00:30:00,4.578105,0.3106031,288.1912,0.676459,120.5856,2.0,0.127,0.01905
2024-05-23 01:00:00,4.317068,0.2968132,289.8101,0.6119358,97.0815,2.0,0.127,0.01905
2024-05-23 01:30:00,4.972613,0.3427876,296.774,0.6472441,143.077,2.0,0.127,0.01905
2024-05-23 02:00:00,4.93474,0.3481357,273.8962,1.462817,82.35417,2.0,0.127,0.01905
2024-05-23 02:30:00,3.351074,0.2278335,255.4481,0.7452199,54.94464,2.0,0.127,0.01905
2024-05-23 03:00:00,2.930002,0.2162742,252.0266,0.8699371,48.90362,2.0,0.127,0.01905
2024-05-23 03:30:00,3.374591,0.2350136,256.1667,0.7929732,46.42832,2.0,0.127,0.01905
2024-05-23 04:00:00,3.288986,0.29464,284.7475,1.094549,40.47882,2.0,0.127,0.01905
2024-05-23 04:30:00,2.912252,0.2954816,302.3975,0.81568,50.9006,2.0,0.127,0.01905
2024-05-23 05:00:00,1.495421,0.06660799,259.2834,0.4879106,3.772261,2.0,0.127,0.01905
2024-05-23 05:30:00,1.213685,0.06682196,250.0362,0.5766175,5.086984,2.0,0.127,0.01905
2024-05-23 06:00:00,1.06989,0.04575723,217.6594,0.5816014,-5.214801,2.0,0.127,0.01905
